Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-1636.869	-1994.631	357.7616	1.656584	0.7676828
6	-1638.02	-1995.859	357.8391	1.549214	0.808464
12	-1635.629	-1993.35	357.7216	1.701734	0.7602306
18	-1638.757	-1996.559	357.8021	1.621182	0.7602306
24	-1634.865	-1992.515	357.6492	1.725503	0.8260506
30	-1631.247	-1989.103	357.8567	1.44105	0.9163997
36	-1621.624	-1979.43	357.8055	1.293354	1.11306
42	-1630.939	-1988.491	357.5515	1.246127	1.36614
48	-1628.316	-1985.622	357.3056	1.267933	1.537127
54	-1627.356	-1984.958	357.6026	1.246257	1.325342
60	-1628.461	-1986.119	357.6582	1.82059	0.6672482
66	-1632.236	-1990.155	357.9196	1.461891	0.8173934
72	-1624.867	-1982.725	357.8585	1.4693	0.8825718
78	-1631.51	-1989.327	357.8174	1.510476	0.8825718
84	-1626.193	-1983.8	357.6068	1.355167	1.23245
90	-1631.804	-1989.586	357.782	1.284975	1.141716
96	-1631.695	-1989.156	357.4606	1.241171	1.440625
102	-1612.991	-1970.554	357.5631	1.353616	1.270127
108	-1611.156	-1968.626	357.4706	1.400558	1.307371
114	-1609.767	-1967.565	357.7985	1.441464	0.9776998
120	-1627.744	-1985.532	357.7878	1.628219	0.7707035
126	-1617.443	-1975.05	357.6064	1.281693	1.293659
132	-1619.776	-1977.3	357.5242	1.328091	1.322576
138	-1622.087	-1979.899	357.8117	1.363547	1.041826
144	-1629.955	-1987.72	357.7656	1.619404	0.8128254
150	-1623.141	-1980.973	357.8321	1.517023	0.857528
156	-1628.067	-1985.816	357.7496	1.494661	0.9732829
162	-1614.91	-1972.827	357.9171	1.509037	0.756054
168	-1606.698	-1964.396	357.6976	1.562616	0.956691
174	-1624.938	-1982.89	357.9528	1.477664	0.7496807
180	-1625.067	-1982.89	357.8228	1.490507	0.8991021
186	-1634.623	-1992.421	357.7984	1.556725	0.850269
192	-1624.704	-1982.426	357.7224	1.545756	0.9483464
198	-1619.989	-1977.867	357.8783	1.460329	0.8700215
204	-1641	-1998.686	357.686	1.46075	1.068894
210	-1649.639	-2007.275	357.6358	1.4531	1.122066
216	-1620.408	-1977.981	357.5731	1.385269	1.235538
222	-1624.552	-1982.302	357.7502	1.293608	1.162198
228	-1623.315	-1981.039	357.7238	1.57249	0.9180579
234	-1627.783	-1985.573	357.7899	1.276762	1.141982
240	-1642.216	-1999.907	357.6909	1.215349	1.278758
246	-1632.798	-1990.428	357.63	1.595754	0.9920974
252	-1628.063	-1985.733	357.6702	1.851157	0.5424537
258	-1634.649	-1992.426	357.7772	1.693598	0.6827023
264	-1640.606	-1998.491	357.8855	1.339958	0.9923818
270	-1640.9	-1998.718	357.817	1.290465	1.105227
276	-1634.27	-1992.093	357.8229	1.561739	0.8133046
282	-1632.131	-1989.93	357.7984	1.656135	0.711416
288	-1649.947	-2007.706	357.7592	1.717624	0.6711988
294	-1640.016	-1997.83	357.8149	1.612822	0.7537718
300	-1630.73	-1988.524	357.7934	1.518174	0.9010378
306	-1635.866	-1993.409	357.5428	1.764999	0.9053388
312	-1627.764	-1985.258	357.4934	2.014669	0.5968404
318	-1633.641	-1991.323	357.6819	1.743576	0.7570549
324	-1630.684	-1988.362	357.6778	1.554371	0.9855945
330	-1641.509	-1999.158	357.6489	1.551769	1.017129
336	-1627.312	-1985.051	357.7392	1.532577	0.9445425
342	-1623.567	-1981.353	357.7861	1.611829	0.7957343
348	-1621.06	-1978.878	357.8182	1.67421	0.6382282
354	-1615.033	-1972.822	357.7895	1.684902	0.6759133
360	-1611.239	-1968.972	357.7323	1.742113	0.6759133
366	-1613.459	-1971.235	357.7756	1.656257	0.7475789
372	-1609.353	-1967.168	357.815	1.515168	0.8798448
378	-1614.138	-1971.866	357.7281	1.450693	1.038417
384	-1635.932	-1993.345	357.4129	1.441918	1.320585
390	-1636.644	-1994.329	357.6846	1.449058	1.081134
396	-1623.351	-1981.179	357.8279	1.529443	0.8475631
402	-1621.537	-1979.178	357.641	1.599907	0.9766681
408	-1618.095	-1975.828	357.7325	1.577424	0.9029136
414	-1629.204	-1987.021	357.8174	1.492551	0.9029136
420	-1629.394	-1987.11	357.7163	1.547331	0.9531305
426	-1636.527	-1994.346	357.8191	1.543765	0.8408923
432	-1633.024	-1990.81	357.7861	1.576732	0.8408923
438	-1625.024	-1982.789	357.7641	1.661701	0.7565547
444	-1628.168	-1985.936	357.7685	1.664808	0.7453186
450	-1626.133	-1983.78	357.6465	1.541757	1.029234
456	-1642.814	-2000.512	357.698	1.594627	0.9220604
462	-1642.426	-2000.127	357.7005	1.522106	0.9952933
468	-1642.85	-2000.528	357.6777	1.407377	1.125527
474	-1644.56	-2002.073	357.5133	1.592824	1.106445
480	-1630.781	-1988.554	357.7729	1.579855	0.8531966
486	-1617.507	-1975.244	357.737	1.612766	0.8567932
492	-1616.33	-1974.074	357.7439	1.63538	0.8201624
498	-1614.294	-1971.781	357.4876	2.034838	0.5351527
504	-1622.054	-1979.676	357.6226	1.746367	0.8332143
510	-1627.464	-1985.004	357.5399	1.698778	0.9789858
516	-1615.506	-1973.21	357.7041	1.507232	1.006513
522	-1632.409	-1990.049	357.6401	1.635322	0.9405991
528	-1629.497	-1987.218	357.7217	1.646047	0.8347605
