Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	br_lengths[140]	br_lengths[141]	br_lengths[142]	br_lengths[143]	br_lengths[144]	br_lengths[145]	br_lengths[146]	br_lengths[147]	br_lengths[148]	br_lengths[149]	br_lengths[150]	br_lengths[151]	br_lengths[152]	br_lengths[153]	br_lengths[154]	br_lengths[155]	br_lengths[156]	br_lengths[157]	br_lengths[158]	br_lengths[159]	br_lengths[160]	br_lengths[161]	br_lengths[162]	br_lengths[163]	br_lengths[164]	br_lengths[165]	br_lengths[166]	br_lengths[167]	br_lengths[168]	br_lengths[169]	br_lengths[170]	br_lengths[171]	br_lengths[172]	br_lengths[173]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	rel_br_lengths[140]	rel_br_lengths[141]	rel_br_lengths[142]	rel_br_lengths[143]	rel_br_lengths[144]	rel_br_lengths[145]	rel_br_lengths[146]	rel_br_lengths[147]	rel_br_lengths[148]	rel_br_lengths[149]	rel_br_lengths[150]	rel_br_lengths[151]	rel_br_lengths[152]	rel_br_lengths[153]	rel_br_lengths[154]	rel_br_lengths[155]	rel_br_lengths[156]	rel_br_lengths[157]	rel_br_lengths[158]	rel_br_lengths[159]	rel_br_lengths[160]	rel_br_lengths[161]	rel_br_lengths[162]	rel_br_lengths[163]	rel_br_lengths[164]	rel_br_lengths[165]	rel_br_lengths[166]	rel_br_lengths[167]	rel_br_lengths[168]	rel_br_lengths[169]	rel_br_lengths[170]	rel_br_lengths[171]	rel_br_lengths[172]	rel_br_lengths[173]	tree_length
0	-1636.869	-1994.631	357.7616	0.00345367	0.00361787	0.00946555	0.0017721	0.00210131	0.00263894	0.00450946	0.0047413	0.00899214	0.00160335	0.00215909	0.00252461	0.00101796	0.00916154	0.00387449	0.00456504	0.0106237	0.00255329	0.00367338	0.00659536	0.00408437	0.000140686	0.00132615	0.00358362	0.000458779	0.00752392	0.000120225	4.34647e-05	0.00900889	0.00937635	0.00369295	0.00280737	0.00526494	0.00433973	0.00893666	0.00198415	0.00243177	0.00267449	0.0170998	0.00946603	0.00447922	0.00114098	0.00315316	0.00278023	3.84789e-05	0.0053285	0.00256722	0.0157694	0.00583479	0.000296952	0.000555988	0.00374979	0.00416457	0.00448302	0.00100629	0.00347296	0.0053519	0.00357284	0.000422561	0.00140559	0.00453949	0.00185527	0.0041693	0.00152331	0.00170202	0.00847938	0.00759567	0.00139708	0.0191003	2.87256e-05	0.00502161	0.00310395	0.000695476	0.00313218	0.00645791	0.0023171	0.00330176	0.00229436	0.00131246	0.000154758	0.00470603	0.000730324	0.00508499	0.00520701	0.00275657	0.000388587	0.00176171	0.00262586	0.00227232	0.00297289	0.000503559	0.00698426	0.00796283	0.00230671	0.00748596	0.000964033	0.00109342	0.00532615	0.00658779	0.00209564	0.00611092	0.012223	0.00234918	0.000163797	0.0207442	0.000870596	0.00998354	0.00373413	0.0162949	0.00524383	0.00323248	0.00381751	0.00570564	0.00596636	0.000767984	0.0021426	0.00542158	0.00539676	0.00667147	0.00112076	0.0041156	0.000340407	0.00351549	0.00272666	0.00734761	0.00435326	0.000846434	0.00242955	0.00211039	0.0156752	0.00356447	0.0077156	0.000270588	0.00252361	0.00231194	0.012937	0.00461603	0.00555665	0.00767691	0.00259753	0.0102574	0.000295215	0.00663097	0.00146501	0.00725564	0.00210482	0.000185368	0.00487024	0.00664877	0.00449971	0.0168376	0.0074545	0.00240504	0.00585712	0.00485118	0.0158155	0.00284858	0.00439453	0.00404446	0.00234765	0.0023495	0.00730572	0.000405556	0.00259792	0.00608431	0.000696414	0.000186468	0.0039077	0.000200865	0.00601931	0.00332826	0.00545493	0.00530279	0.101161	0.327146	0.705681	1.41707	3.05674	9.88528	1.656584	0.00449882	0.00471272	0.01233	0.00230837	0.00273722	0.00343754	0.00587412	0.00617612	0.0117134	0.00208856	0.00281248	0.00328861	0.00132601	0.011934	0.00504699	0.00594652	0.0138386	0.00332597	0.00478503	0.00859126	0.00532039	0.000183261	0.00172748	0.00466809	0.000597615	0.00980082	0.000156608	5.6618e-05	0.0117352	0.0122138	0.00481052	0.00365694	0.00685823	0.00565302	0.0116411	0.00258459	0.00316767	0.00348385	0.0222746	0.0123306	0.00583473	0.00148626	0.00410737	0.00362158	5.01234e-05	0.00694101	0.00334411	0.0205416	0.00760053	0.000386816	0.000724241	0.00488456	0.00542486	0.00583968	0.00131081	0.00452396	0.0069715	0.00465406	0.000550436	0.00183095	0.00591323	0.00241671	0.00543102	0.0019843	0.00221709	0.0110454	0.00989428	0.00181987	0.0248804	3.74185e-05	0.00654125	0.00404327	0.000905942	0.00408004	0.00841221	0.0030183	0.00430094	0.00298868	0.00170964	0.000201591	0.00613017	0.000951335	0.00662381	0.00678276	0.00359076	0.000506181	0.00229484	0.00342051	0.00295998	0.00387255	0.000655947	0.00909785	0.0103725	0.00300478	0.00975137	0.00125577	0.00142432	0.00693796	0.0085814	0.00272983	0.00796022	0.015922	0.00306009	0.000213365	0.0270218	0.00113406	0.0130048	0.00486415	0.021226	0.00683073	0.00421069	0.00497276	0.00743229	0.0077719	0.00100039	0.002791	0.00706227	0.00702993	0.0086904	0.00145993	0.00536107	0.000443421	0.00457935	0.0035518	0.00957115	0.00567065	0.00110258	0.00316478	0.00274904	0.0204189	0.00464315	0.0100505	0.000352474	0.00328731	0.00301158	0.016852	0.00601294	0.00723821	0.0100001	0.0033836	0.0133615	0.000384553	0.00863764	0.00190835	0.00945135	0.00274178	0.000241465	0.00634407	0.00866084	0.00586142	0.021933	0.00971039	0.00313286	0.0076296	0.00631925	0.0206016	0.00371062	0.00572441	0.0052684	0.0030581	0.00306051	0.00951659	0.000528285	0.0033841	0.00792555	0.000907163	0.000242897	0.00509025	0.000261651	0.00784088	0.00433546	0.00710571	0.00690753	0.7676828
36	-1621.624	-1979.43	357.8055	0.00306844	0.00172332	0.00197547	0.00727446	0.00661744	0.0153623	0.00582621	0.00971959	0.00498563	0.0017553	0.00268648	0.00905935	0.00113281	0.00627235	0.000701298	0.00294949	0.0211685	0.000418488	0.00360391	0.0144772	0.00525705	0.00408896	0.000535243	0.00239999	0.000452169	0.00751322	0.000187542	0.00206369	0.0126491	0.0159915	0.00191308	0.00267474	0.00567531	0.0167007	0.0100743	0.000946749	0.00653145	0.00807937	0.0128354	0.00438147	0.00246853	0.00831063	0.014252	0.00384153	0.000958136	0.00937194	0.00511734	0.0244322	0.00227763	0.00282404	0.00302682	0.0163642	0.00177797	6.33048e-05	0.00178051	0.00797939	0.0027526	0.00204978	0.000421444	0.000507675	0.00026071	0.00976082	0.0120407	0.00799983	0.00154138	0.00364178	0.0219961	0.00631971	0.0341041	0.00219425	0.00791542	0.00318327	0.000318833	0.008477	0.0117198	0.000369066	0.00342201	0.00123804	0.00234716	0.000720123	0.0123164	0.0017373	0.00855878	0.0127901	0.005882	0.00322788	0.00839393	0.000107099	0.00471332	0.00629693	0.00699953	0.0115254	0.00708124	0.000667361	0.00368685	0.0154629	0.00308085	0.00637872	0.000890512	0.00641516	0.00284485	0.0251555	0.00226602	0.00951871	0.00984935	0.00282684	0.0137943	0.00703673	0.00296811	0.00552708	0.00827085	0.0028029	3.6571e-05	0.00967599	0.00520621	0.0149512	0.000489998	0.000531012	0.0196207	0.00384982	0.0113693	0.0209981	0.00374172	0.000621467	0.0138923	0.0194872	0.0067154	1.90558e-05	0.00367103	0.00269115	0.00900592	0.000551342	0.010927	0.0035642	0.00376255	0.00357886	0.00327082	0.00139226	0.0062612	0.00197163	0.00162839	0.00309355	0.00441857	0.00227463	0.000494186	0.00155325	0.00631657	0.0158919	0.0014433	0.00282147	0.0141407	0.00458447	0.00767037	0.00120904	0.01737	0.00920763	0.0182861	0.00473669	0.00199139	0.00224793	0.00175528	0.0138141	0.00737967	0.00433397	0.00399279	0.0078284	0.00335395	8.9543e-05	0.00465083	0.0316426	0.00115911	0.00449731	0.0143782	0.167177	0.417967	0.761734	1.31279	2.39254	5.98168	1.293354	0.00275676	0.00154827	0.00177481	0.00653555	0.00594527	0.0138019	0.00523441	0.00873231	0.00447921	0.00157701	0.0024136	0.00813914	0.00101774	0.00563523	0.000630062	0.00264989	0.0190183	0.00037598	0.00323783	0.0130067	0.00472306	0.00367362	0.000480875	0.00215621	0.000406239	0.00675006	0.000168492	0.00185407	0.0113642	0.0143672	0.00171875	0.00240305	0.00509883	0.0150043	0.00905101	0.000850582	0.00586801	0.0072587	0.0115316	0.00393641	0.00221779	0.00746647	0.0128044	0.00345133	0.000860813	0.00841998	0.00459754	0.0219505	0.00204628	0.00253718	0.00271936	0.014702	0.00159737	5.68746e-05	0.00159965	0.00716887	0.002473	0.00184157	0.000378635	0.000456107	0.000234228	0.00876936	0.0108177	0.00718724	0.00138481	0.00327186	0.0197619	0.00567778	0.0306399	0.00197137	0.0071114	0.00285992	0.000286447	0.00761593	0.0105294	0.000331578	0.00307441	0.00111228	0.00210875	0.000646976	0.0110654	0.00156083	0.00768941	0.0114909	0.00528453	0.0029	0.0075413	9.62202e-05	0.00423456	0.00565731	0.00628855	0.0103547	0.00636195	0.000599573	0.00331235	0.0138923	0.00276791	0.00573079	0.000800057	0.00576353	0.00255588	0.0226003	0.00203585	0.00855183	0.00884889	0.0025397	0.0123931	0.00632196	0.00266662	0.00496566	0.00743073	0.0025182	3.28562e-05	0.00869314	0.00467739	0.0134325	0.000440226	0.000477074	0.0176277	0.00345877	0.0102144	0.0188652	0.00336165	0.000558341	0.0124811	0.0175077	0.00603328	1.71202e-05	0.00329814	0.0024178	0.00809113	0.000495338	0.0098171	0.00320216	0.00338037	0.00321533	0.00293858	0.00125084	0.00562521	0.00177136	0.00146298	0.00277932	0.00396975	0.00204359	0.000443989	0.00139548	0.00567496	0.0142777	0.00129669	0.00253488	0.0127043	0.00411879	0.00689124	0.00108623	0.0156056	0.00827235	0.0164287	0.00425556	0.00178912	0.0020196	0.00157698	0.0124109	0.00663007	0.00389374	0.00358722	0.00703322	0.00301327	8.04475e-05	0.00417842	0.0284284	0.00104137	0.00404049	0.0129178	1.11306
72	-1624.867	-1982.725	357.8585	0.00133125	0.00584466	0.00336747	0.00287619	0.00494171	0.00366894	0.00459253	0.00355505	0.00556656	0.00029948	0.00152571	0.00798629	0.00305635	0.00497646	0.0017129	0.000893282	0.0121872	0.000460852	0.00298156	0.0051804	0.00759194	0.000109063	0.00239314	0.00316272	0.000861456	0.00696849	0.0077783	0.00638682	0.00759351	0.00550561	0.00476754	0.00565564	0.0127536	0.00793213	0.00480188	0.00139097	0.000250145	0.00655172	0.00649149	0.00380724	0.00248632	0.00659374	0.00792721	0.00515078	0.00351042	0.0120654	0.0020391	0.00924543	0.000474658	0.00219268	0.00492445	0.00866597	0.00285766	0.000585702	0.00195546	0.00268832	0.00226909	0.00945574	0.00241379	0.00246565	0.000622684	0.00793299	0.0221765	0.0104842	0.00112174	0.00324089	0.0104452	0.00316886	0.010559	0.00230716	0.0131997	0.00429118	0.000385828	0.00120371	0.00714931	0.00076013	0.00191547	0.00181526	0.000362938	0.00129899	0.0073745	0.00172282	0.000475485	0.002522	0.00696965	0.00375096	0.00284789	0.00416355	0.000422149	0.0150453	0.000717388	0.00354008	0.00284008	0.0113992	0.00542752	9.47731e-05	0.00280326	0.00433007	0.00172478	0.00278664	0.00600233	0.00658472	0.00224474	0.00620216	0.00361007	0.0345724	0.00606502	0.00301586	0.00589185	0.00122381	0.00239321	0.00832445	0.00529249	0.000197502	0.00585272	0.00767733	0.00791047	0.00458735	0.00202004	0.00329933	0.000474375	0.0222903	0.0066827	0.0108261	0.000879014	0.00383868	0.00918816	0.000510643	0.00446597	0.00289369	0.00563838	0.00709586	0.00704337	0.00678974	0.000355084	0.00155821	0.00469787	0.00495523	0.00416308	0.00237313	0.00130946	0.0155232	0.0127763	0.0036456	0.00522884	0.0145095	0.0072384	0.00547705	0.000477468	0.00854525	0.00185271	0.00603244	0.00331883	0.00712627	0.00912385	0.000326778	0.00254346	0.00480871	0.00335946	0.0160576	0.00544761	0.00828532	0.00123564	0.00420457	0.00203037	0.0148503	0.00147761	0.000514286	0.00043271	0.00279225	0.000780895	0.0123282	0.0140976	0.131069	0.371195	0.734047	1.36231	2.694	7.62958	1.4693	0.00150837	0.00662231	0.00381552	0.00325887	0.00559922	0.0041571	0.00520358	0.00402805	0.00630721	0.000339326	0.00172871	0.00904889	0.003463	0.00563859	0.0019408	0.00101213	0.0138087	0.000522169	0.00337827	0.00586966	0.00860206	0.000123574	0.00271155	0.00358352	0.000976074	0.00789566	0.00881322	0.0072366	0.00860385	0.00623814	0.00540187	0.00640814	0.0144505	0.00898752	0.00544078	0.00157604	0.000283427	0.00742344	0.0073552	0.0043138	0.00281713	0.00747105	0.00898195	0.00583611	0.00397749	0.0136708	0.00231041	0.0104756	0.000537813	0.00248442	0.00557966	0.009819	0.00323788	0.000663631	0.00221564	0.003046	0.00257099	0.0107138	0.00273495	0.00279371	0.000705533	0.0089885	0.0251271	0.0118792	0.001271	0.0036721	0.011835	0.00359049	0.0119639	0.00261414	0.014956	0.00486214	0.000437163	0.00136387	0.00810054	0.000861267	0.00217032	0.00205678	0.000411228	0.00147183	0.0083557	0.00195205	0.000538749	0.00285755	0.00789698	0.00425003	0.0032268	0.00471752	0.000478317	0.0170471	0.000812839	0.00401109	0.00321796	0.0129159	0.00614966	0.000107383	0.00317624	0.00490619	0.00195427	0.0031574	0.00680096	0.00746083	0.00254341	0.00702737	0.0040904	0.0391723	0.00687198	0.00341712	0.00667578	0.00138664	0.00271163	0.00943204	0.00599667	0.00022378	0.00663144	0.00869882	0.00896298	0.0051977	0.00228881	0.00373832	0.000537491	0.0252561	0.00757185	0.0122665	0.000995968	0.00434942	0.0104107	0.000578585	0.00506018	0.0032787	0.00638858	0.00803998	0.0079805	0.00769313	0.000402329	0.00176553	0.00532293	0.00561454	0.00471699	0.00268888	0.00148368	0.0175886	0.0144762	0.00413066	0.00592455	0.0164401	0.00820149	0.00620579	0.000540996	0.00968222	0.00209922	0.00683507	0.00376041	0.00807444	0.0103378	0.000370256	0.00288188	0.00544852	0.00380644	0.0181942	0.00617243	0.0093877	0.00140005	0.004764	0.00230052	0.0168261	0.00167421	0.000582712	0.000490283	0.00316376	0.000884795	0.0139685	0.0159733	0.8825718
108	-1611.156	-1968.626	357.4706	3.4686e-05	0.00246041	0.00558005	0.00695631	0.0104184	0.00183022	0.00874526	0.0115692	0.0006014	0.00258774	0.00042865	0.00218512	0.00439667	0.00535241	0.00710069	0.0119269	0.0171431	0.000799329	0.00472497	0.00473697	0.00669523	0.000243706	0.000160503	0.00975487	0.000166518	0.00778014	0.00661551	0.00864713	0.0174752	0.0120066	0.00371958	0.00480826	0.00629348	0.015112	0.012749	0.000312038	0.00408041	0.0020186	0.0130612	0.00866642	0.00521047	0.00699782	0.0271966	0.0120885	0.0014549	0.011644	0.0028993	0.0117858	0.00229685	0.00125677	0.00424503	0.0252664	0.00229884	0.000681022	0.00630886	0.0111416	0.00230163	0.00341502	0.01089	0.00476755	0.00189399	0.00763128	0.0214723	0.00320613	0.00434986	0.0126407	0.018635	0.0195781	0.0357313	0.00318532	0.0119209	0.00103604	0.000277867	0.00141221	0.00277473	0.000868107	0.00613555	0.00307604	0.000541094	0.00190084	0.00258582	0.00351355	2.37211e-05	0.00511764	0.000799153	0.0105329	0.000643065	0.00136823	0.000137784	0.00354303	0.00720917	0.00284792	0.0022398	0.0278702	0.0111726	0.00126273	0.013835	0.00701838	0.00715239	0.00592151	0.00444902	0.00988477	0.0076722	0.00680206	0.00159888	0.0533346	0.0125513	0.00302219	0.00485993	0.0116152	0.00177182	0.00899077	0.00144278	0.000514635	0.00310921	0.00479433	0.00185556	0.00863208	0.00360185	0.0148985	0.00178298	0.0163797	0.00595171	0.0309089	0.00242024	0.0075865	0.00939092	0.00555919	0.0103093	0.00161786	0.0131097	0.00161019	0.0114489	0.019708	0.00128832	0.000632146	0.00509293	0.00405999	0.00261938	0.00373568	0.00235655	0.0252192	0.0151764	0.0112682	0.00935085	0.0448929	0.00746714	0.0100082	0.000348493	0.0176014	0.00428088	0.0097456	0.00308022	0.00943859	0.00841507	0.000854894	0.00864362	0.00932516	0.00229908	0.016062	0.0136759	0.00653761	0.00951734	0.00555983	0.00225349	0.0163698	0.00435941	0.0009498	0.00141355	0.00366681	0.00071362	0.013831	0.0149204	0.144141	0.388811	0.744742	1.34275	2.57194	6.93766	1.400558	2.65311e-05	0.00188195	0.00426814	0.00532084	0.00796894	0.00139992	0.0066892	0.00884919	0.000460007	0.00197935	0.000327872	0.00167139	0.00336298	0.00409403	0.00543127	0.00912278	0.0131126	0.000611402	0.0036141	0.00362328	0.00512114	0.000186409	0.000122767	0.00746144	0.000127368	0.00595098	0.00506016	0.00661413	0.0133667	0.00918376	0.00284509	0.00367781	0.00481385	0.0115591	0.00975163	0.000238676	0.00312108	0.00154402	0.00999045	0.00662889	0.00398546	0.00535259	0.0208025	0.00924645	0.00111284	0.00890645	0.00221765	0.00901486	0.00175684	0.000961296	0.003247	0.0193261	0.00175837	0.00052091	0.00482561	0.00852216	0.0017605	0.00261213	0.00832967	0.00364667	0.0014487	0.00583712	0.016424	0.00245235	0.00332718	0.00966877	0.0142538	0.0149751	0.0273307	0.00243643	0.00911819	0.000792459	0.000212539	0.00108019	0.00212238	0.000664009	0.00469305	0.00235285	0.000413879	0.00145394	0.00197787	0.00268749	1.81441e-05	0.00391445	0.000611267	0.00805657	0.000491876	0.00104655	0.000105391	0.00271004	0.00551425	0.00217836	0.00171321	0.0213177	0.00854585	0.000965858	0.0105823	0.00536832	0.00547082	0.00452933	0.00340303	0.0075608	0.00586842	0.00520285	0.00122297	0.0407953	0.00960039	0.00231166	0.00371733	0.00888439	0.00135526	0.00687698	0.00110357	0.000393641	0.00237822	0.00366716	0.00141931	0.00660263	0.00275503	0.0113958	0.00136379	0.0125287	0.00455243	0.023642	0.00185123	0.00580287	0.00718306	0.00425219	0.00788548	0.00123749	0.0100275	0.00123162	0.00875721	0.0150745	0.00098543	0.000483525	0.00389555	0.00310546	0.00200355	0.0028574	0.00180251	0.01929	0.0116083	0.00861895	0.00715241	0.0343383	0.00571157	0.00765522	0.00026656	0.0134632	0.00327442	0.00745435	0.00235604	0.00721952	0.00643664	0.000653903	0.00661145	0.00713276	0.00175856	0.0122858	0.0104606	0.00500058	0.00727975	0.00425268	0.00172368	0.0125212	0.00333449	0.000726496	0.00108121	0.00280472	0.000545843	0.0105792	0.0114125	1.307371
